gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000228022.5	HCG20	4.06515789031982	0.518955955903007	4.79999557755849e-05	0.00417868624415821	1	2	2	NA	NA	NA	NA
ENSG00000149499.11	EML3	3.99529622463465	0.114915611835021	6.46134124740698e-05	0.083215563337503	2	2	2	256364	11	62602217	62612774
ENSG00000204424.9	LY6G6F	3.96628999710083	0.407807232286166	7.3000035841766e-05	0.00650100664365638	1	1	1	259215	6	31706865	31710678
ENSG00000079974.17	RABL2B	3.96628999710083	0.609104245454832	7.3000035841766e-05	0.00335750971822596	1	2	2	11158	22	50767499	50783704
ENSG00000136379.11	ABHD17C	3.91077613830566	0.447427311846888	9.20000121234265e-05	0.00532785655024424	1	1	1	58489	15	80695309	80755620
ENSG00000149016.15	TUT1	-3.8905918598175	-4.64753484891449	0.000100000010961145	4.70748447363805e-05	1	1	1	64852	11	62575051	62591522
ENSG00000158373.8	HIST1H2BD	3.84612607955933	0.522600952546927	0.000120000031809092	0.00342451382335093	1	1	1	NA	NA	NA	NA
ENSG00000204351.11	SKIV2L	3.83809686623606	0.0774613630764234	0.000123991571977322	0.155014443361222	3	3	3	6499	6	31959156	31969851
ENSG00000168488.18	ATXN2L	-3.8081681728363	-0.769122060281024	0.000140000051855521	0.00178501594375179	1	1	1	11273	16	28822998	28837236
ENSG00000204540.10	PSORS1C1	3.7925041068413	0.0448464708992077	0.000149135783337237	0.487384493924184	2	2	2	170679	6	31114799	31140091
ENSG00000119772.16	DNMT3A	3.75987243652344	47.7465644234645	0.00017000001919999	5.16779066325525e-07	1	1	1	1788	2	25227873	25342589
ENSG00000251417.2	RP11-1348G14.4	-3.75576089483222	-0.0566592420331913	0.000172815627097125	0.3101357787754	2	2	2	NA	NA	NA	NA
ENSG00000268751.1	SCGB1B2P	-3.74554848670959	-0.409824267022947	0.000180000076387032	0.00549435096550279	1	1	1	643719	19	34576728	34677158
ENSG00000178404.9	CEP295NL	-3.74554848670959	-0.437396191394576	0.000180000076387032	0.0053909774325591	1	1	1	100653515	17	78890578	78903200
ENSG00000152804.10	HHEX	3.73195433616638	0.582563560846226	0.000189999949371297	0.00297125400141762	1	1	1	3087	10	92689954	92695646
ENSG00000204516.9	MICB	-3.73076866776688	-0.039580204177112	0.000190896448480043	0.561542260491671	3	3	3	4277	6	31494917	31511123
ENSG00000088682.13	COQ9	-3.72323344547631	-0.4096669082117	0.000196687502505324	0.00553289215636113	2	2	2	57017	16	57447478	57461269
ENSG00000141433.12	ADCYAP1	3.72073785619043	0.092758788542321	0.00019864155136303	0.108679950725563	4	4	4	116	18	904383	912171
ENSG00000102996.4	MMP15	3.71901655197144	0.337961161024629	0.000199999947339753	0.00748843994061713	1	1	1	4324	16	58025753	58046900
ENSG00000178977.3	LINC00324	-3.68355894088745	-0.390783907370536	0.000230000070848333	0.00612436909779938	1	1	1	284029	17	8220629	8224042
ENSG00000270001.1	RP11-218C14.8	3.68355894088745	0.350155638546665	0.000230000070848333	0.0071286449789638	1	1	1	NA	NA	NA	NA
ENSG00000185905.3	C16orf54	-3.59854698181152	-7.0975477047734	0.000320000047861501	8.85855678700808e-06	1	1	1	283897	16	29742462	29745989
ENSG00000132185.16	FCRLA	3.59854698181152	0.170708484427382	0.000320000047861502	0.0313142009948087	1	1	1	84824	1	161707021	161714351
ENSG00000103037.11	SETD6	3.58274698257446	2.75280702169776	0.000339999895239264	9.62407298006128e-05	1	1	1	79918	16	58515478	58523841
ENSG00000177548.12	RABEP2	-3.58274698257446	-0.681580079511342	0.000339999895239265	0.00189868334829704	1	1	1	79874	16	28904420	28925237
ENSG00000272911.1	RP11-74E22.6	3.57517027854919	0.0738225241373125	0.000350000024436311	0.147291993250299	1	1	1	NA	NA	NA	NA
ENSG00000255833.1	TIFAB	-3.55359768867493	-51.4991986595947	0.000380000037153966	3.62959007372872e-07	1	1	1	497189	5	135444225	135452350
ENSG00000178952.10	TUFM	3.55064964877194	0.0934243963240905	0.000384281596875868	0.10271548311823	2	2	2	7284	16	28842410	28846347
ENSG00000204538.3	PSORS1C2	3.54992968732149	0.321281327888366	0.000385334054689817	0.00773688379083084	2	2	2	170680	6	31137533	31139065
ENSG00000231389.7	HLA-DPA1	3.54008388519287	0.113084254923598	0.000399999869671256	0.0613285460688969	1	2	2	3113	6	33064568	33080747
ENSG00000197893.13	NRAP	3.50425689283715	0.464250004451041	0.000457883421979081	0.00388499816218454	2	2	2	4892	10	113588713	113664045
ENSG00000162747.9	FCGR3B	-3.50357674308136	-0.0562350040326036	0.000459054360209933	0.263036723885346	2	2	2	2215	1	161623195	161631962
ENSG00000204301.6	NOTCH4	3.47357618131884	0.0722651428053322	0.000513571547172012	0.164925102774057	5	5	5	4855	6	32194842	32224066
ENSG00000056586.15	RC3H2	3.4702365398407	2.32347878300338	0.000520000204060604	0.000153600355260373	1	1	1	54542	9	122844555	122905358
ENSG00000204618.8	RNF39	-3.46729395677008	-0.152898573572359	0.000525726618163128	0.0347018410863083	2	2	2	80352	6	30070265	30080624
ENSG00000204613.10	TRIM10	3.46715670099109	0.164786403823243	0.000525995154001	0.0330601803617746	3	3	3	10107	6	30151938	30163215
ENSG00000087995.15	METTL2A	3.46511745452881	2.39933308754734	0.000529999951720462	0.000164706733381252	1	1	1	339175	17	62423875	62453384
ENSG00000149541.9	B3GAT3	3.4626528723752	0.174558013520623	0.000534877968689921	0.0258711500035012	2	2	2	26229	11	62615295	62621985
ENSG00000171469.10	ZNF561	-3.45583524408949	-0.0794892067486926	0.000548590527164173	0.142699771414051	2	2	2	93134	19	9607325	9621248
ENSG00000185085.2	INTS5	3.4271285533905	0.243107383794043	0.000610000215370576	0.0132684900179941	1	1	1	80789	11	62646847	62653301
ENSG00000124613.8	ZNF391	-3.42164708087779	-0.0732739246529575	0.000622430492066629	0.153515825485204	2	3	3	346157	6	27374614	27403907
ENSG00000137193.13	PIM1	3.40984416007996	50.5928172125964	0.000650000094320449	1.58609660150291e-07	1	1	1	5292	6	37170151	37175427
ENSG00000085982.13	USP40	3.40514248657498	0.116936999473658	0.000661295395741276	0.0576341488463078	3	4	4	55230	2	233475520	233566788
ENSG00000100330.15	MTMR3	3.40270663944264	0.110799652777613	0.000667218791679295	0.0625639776372892	2	2	2	8897	22	29883173	30030867
ENSG00000204922.4	UQCC3	-3.39751839637756	-0.335423317079036	0.000680000157571303	0.00664956096522684	1	1	1	790955	11	62671672	62673685
ENSG00000244355.7	LY6G6D	3.37061715126038	0.443905381971899	0.00075000009000426	0.00434220680343424	1	1	1	58530	6	31715347	31717918
ENSG00000115641.18	FHL2	-3.35279488563538	-0.159152857683191	0.000799999696145119	0.0300991369230577	1	1	1	2274	2	105357711	105438528
ENSG00000162194.12	LBHD1	3.34249283971372	0.095724034341292	0.000830294974017893	0.0800491479998403	2	2	2	79081	11	62662816	62672266
ENSG00000277200.1	RP11-74E22.8	3.30653484243478	0.0484416654950012	0.0009445760244972	0.354006369085867	2	2	2	NA	NA	NA	NA
ENSG00000155313.15	USP25	-3.30199432373047	-0.80959530596358	0.000960000128584051	0.00124285783339246	1	1	1	29761	21	15729946	15880063
ENSG00000183401.11	CCDC159	-3.2962064743042	-0.501817262725531	0.000979999619012907	0.00284306112274747	1	1	1	126075	19	11346482	11354950
ENSG00000204520.12	MICA	-3.27898693405307	-0.0395929559322426	0.0010418045935507	0.443069599719668	5	5	5	100507436	6	31400710	31415314
ENSG00000091536.16	MYO15A	3.27208391226657	0.135121691736503	0.00106757885420559	0.0402652642228856	2	2	2	51168	17	18108755	18180243
ENSG00000011485.14	PPP5C	-3.2672907175076	-0.231909962329539	0.00108582114900305	0.0122983242820411	3	3	3	5536	19	46347068	46390974
ENSG00000138698.14	RAP1GDS1	3.26521812862383	0.232120036959204	0.00109379809134657	0.0133450982245251	2	2	2	5910	4	98261380	98443857
ENSG00000214756.7	METTL12	3.26361632347107	0.316156105639401	0.00110000018089731	0.00705306254669542	1	1	1	NA	NA	NA	NA
ENSG00000270761.1	RP11-385F7.1	-3.25747018021218	-0.114891512135427	0.00112410068384479	0.0525737349845977	2	2	2	NA	NA	NA	NA
ENSG00000277587.1	CTD-3116E22.8	-3.23476627743475	-0.131763176174116	0.00121742342428165	0.0440609632591891	2	2	2	NA	NA	NA	NA
ENSG00000213658.11	LAT	3.22609937961599	0.282370104671034	0.00125489775739946	0.00957783637481149	2	2	2	27040	16	28984802	28990783
ENSG00000182552.14	RWDD4	3.21597981452942	0.658063304394352	0.00129999975655697	0.00154940322998192	1	1	1	201965	4	183639634	183659217
ENSG00000197912.14	SPG7	-3.21597981452942	-8.8358975948394	0.00129999975655697	1.41145668984605e-05	1	1	1	6687	16	89508378	89557767
ENSG00000149115.13	TNKS1BP1	-3.21597981452942	-0.428993617390368	0.00129999975655697	0.00403263903641988	1	1	1	85456	11	57299630	57324951
ENSG00000203747.10	FCGR3A	-3.21597981452942	-0.136778621650476	0.00129999975655697	0.0383706754891108	1	3	3	2214	1	161541758	161550736
ENSG00000100299.17	ARSA	3.18989507566971	0.0514561101873913	0.00142324456406644	0.221079678262694	6	6	6	410	22	50622753	50628151
ENSG00000146540.14	C7orf50	-3.18768995763725	-0.179082787337753	0.00143414222271963	0.0218432111210706	2	3	3	84310	7	977963	1138324
ENSG00000166226.12	CCT2	3.18488716986819	0.252777720755565	0.00144810456781514	0.0107138597313678	2	2	2	10576	12	69585458	69601569
ENSG00000162493.16	PDPN	-3.18291919055624	-0.263130635703738	0.00145798299153699	0.0090832739214593	3	3	3	10630	1	13583756	13617956
ENSG00000236104.2	ZBTB22	3.17468357086182	0.309449787985759	0.00149999977563575	0.00719022824001099	1	1	1	9278	6	33314417	33317941
ENSG00000273100.1	RP11-302L19.3	-3.16660252141332	-0.121101071525453	0.00154230969853167	0.0479345022474203	2	2	2	NA	NA	NA	NA
ENSG00000144959.9	NCEH1	3.15590667724609	0.271929250197331	0.00160000044253875	0.00911982519840075	1	1	1	57552	3	172630248	172711066
ENSG00000170373.8	CST1	3.15590667724609	1.26242707721714	0.00160000044253875	0.000423169512514216	1	1	1	1469	20	23747561	23750934
ENSG00000092203.13	TOX4	-3.15133810412137	-0.135323399498853	0.00162524234838605	0.038726432701036	2	2	2	9878	14	21477194	21499169
ENSG00000110514.19	MADD	-3.138962934307	-0.177293424818826	0.00169546892345918	0.0201358045902304	3	3	3	8567	11	47269187	47330030
ENSG00000254281.1	KB-1507C5.4	3.13818073272705	0.189911381343967	0.00170000020489935	0.0220442735857577	1	1	1	NA	NA	NA	NA
ENSG00000119321.8	FKBP15	-3.12138915061951	-0.270784339320951	0.00179999999229973	0.00881150352861355	1	1	1	23307	9	113161005	113221324
ENSG00000137185.11	ZSCAN9	3.11274200600355	0.0928140182264212	0.00185357974968311	0.0796315863083009	3	4	4	7746	6	28224701	28233486
ENSG00000162407.8	PLPP3	-3.10794542901692	-2.2195885657151	0.0018839285126244	0.00015322337518217	2	2	2	8613	1	56494760	56579562
ENSG00000185475.10	TMEM179B	3.1062875975963	0.270993495731819	0.00189452358241636	0.00895306716143867	2	2	2	374395	11	62787401	62790399
ENSG00000034971.16	MYOC	3.10543394088745	0.159351492842961	0.00190000055491001	0.0242210723632332	1	1	1	4653	1	171635416	171652687
ENSG00000156587.15	UBE2L6	-3.1021206917514	-0.23766075915588	0.00192139604979871	0.0114159576897768	2	3	3	9246	11	57551661	57567934
ENSG00000136828.18	RALGPS1	3.10150158116155	0.0990972933365837	0.00192541844094184	0.0645398275590708	2	2	2	9649	9	126914779	127223165
ENSG00000262686.1	GLIS2-AS1	-3.09427522541775	-0.389039857834358	0.00197294369407712	0.00518348275902094	2	2	2	101926896	16	4324647	4328339
ENSG00000101019.21	UQCC1	3.09232242915773	0.120015307072118	0.00198597010355764	0.0436079794483963	2	2	2	55245	20	35302577	35412046
ENSG00000106571.12	GLI3	-3.07571291923523	-1.06784889040559	0.00209999931635762	0.000690055399000701	1	1	1	2737	7	41960948	42237208
ENSG00000113649.11	TCERG1	3.07571291923523	0.858487667575802	0.00209999931635762	0.000763868268375906	1	1	1	10915	5	146447329	146511960
ENSG00000144867.11	SRPRB	3.07434314993075	0.0745485197826167	0.00210966622154359	0.113396098937374	2	2	2	58477	3	133784022	133828573
ENSG00000197818.11	SLC9A8	3.06171351612618	0.232661877332482	0.00220073971980142	0.00766996012740804	2	3	3	23315	20	49812827	49892241
ENSG00000123975.4	CKS2	-3.0499619193334	-0.343333228014229	0.00228870383545682	0.00490310025975004	2	2	2	1164	9	89311194	89316702
ENSG00000278484.1	RP11-95I16.6	3.04848289489746	0.207925092271527	0.00230000006209521	0.0139312236921124	1	1	1	NA	NA	NA	NA
ENSG00000211456.10	SACM1L	3.04345317929976	0.359675034813057	0.00233879832409209	0.00551683974288166	2	2	2	22908	3	45689361	45745408
ENSG00000102543.14	CDADC1	-3.03567242622375	-0.215223652689329	0.00239999952566664	0.0137558866625107	1	1	1	81602	13	49247874	49293485
ENSG00000049656.13	CLPTM1L	3.02448698835998	0.220816222671638	0.00249055184530787	0.013438356794967	2	2	2	81037	5	1317751	1345098
ENSG00000174327.6	SLC16A13	-3.02334141731262	-0.493525371568773	0.00250000018528806	0.00259766824159262	1	1	1	201232	17	7036014	7040116
ENSG00000198276.15	UCKL1	-3.01220988944646	-0.154824779362916	0.00259353205820506	0.0235699925236603	3	3	3	54963	20	63939828	63956446
ENSG00000076067.12	RBMS2	-3.01145386695862	-0.849111135837855	0.00259999907118685	0.000823636074552875	1	1	1	5939	12	56520405	56596192
ENSG00000272221.1	XXbac-BPG181B23.7	-3.00811089429404	-0.0122932384902928	0.0026287719466741	4.34477742013897	4	5	5	NA	NA	NA	NA
ENSG00000099899.14	TRMT2A	-2.99934125621282	-0.242483809336047	0.00270564074136775	0.00984614810764939	2	3	3	27037	22	20111871	20117253
ENSG00000149150.8	SLC43A1	-2.99702597902703	-0.125291278646551	0.00272627479135639	0.0373261006594329	2	2	2	8501	11	57484530	57516560
ENSG00000261000.1	RP11-534L20.5	-2.990242540367	-0.0304779069823722	0.00278756010921901	0.662112989594008	2	2	2	NA	NA	NA	NA
ENSG00000253522.5	MIR3142HG	-2.98888230323792	-2.85294211930873	0.0027999996708187	7.70989537428083e-05	1	1	1	107075116	5	160468250	160487425
ENSG00000107371.12	EXOSC3	-2.98888230323792	-0.580281141050915	0.0027999996708187	0.00162786739494159	1	1	1	51010	9	37779713	37785091
ENSG00000241370.5	RPP21	2.98888230323791	0.479287749042331	0.0027999996708187	0.00297893685547063	1	1	1	79897	6	30345155	30346856
ENSG00000162236.11	STX5	2.98888230323791	0.879475279830319	0.00279999967081871	0.000820017544616678	1	1	1	6811	11	62806859	62832052
ENSG00000243509.4	TNFRSF6B	-2.9877190986405	-0.620511522864634	0.00281067753268773	0.00157198272501274	2	3	3	8771	20	63696651	63698683
ENSG00000181610.12	MRPS23	-2.9781436920166	-0.901482393473188	0.00289999992814824	0.00100896699327497	1	2	2	51649	17	57834780	57850043
ENSG00000065615.13	CYB5R4	2.9781436920166	0.627926356616208	0.00289999992814824	0.00143935218483814	1	1	1	51167	6	83859688	83967422
ENSG00000163617.10	CCDC191	2.97474431338503	0.680334165468564	0.00293232848392275	0.00154055325751701	2	2	2	57577	3	113964136	114056612
ENSG00000127481.14	UBR4	2.97373982449201	0.198910464006526	0.00294194406836737	0.0156737909431357	2	2	2	23352	1	19074507	19214331
ENSG00000138160.5	KIF11	-2.97368090515179	-0.79329635715219	0.00294250897284693	0.000973367126655613	2	2	2	3832	10	92593129	92655394
ENSG00000153707.16	PTPRD	2.96773791313171	0.0591827433931132	0.00300000011916281	0.176042276982922	1	1	1	5789	9	8314245	10613001
ENSG00000144834.13	TAGLN3	2.96267028165443	1.04657884931792	0.00304983066364921	0.000557302354944042	2	2	2	29114	3	111998921	112013884
ENSG00000197077.13	KIAA1671	-2.95764398574829	-2.37146591626357	0.00309999931125602	0.000107188024035624	1	1	1	85379	22	24952715	25197447
ENSG00000142347.16	MYO1F	2.95315217233505	0.236887083521612	0.0031454686408643	0.0131654453920136	2	2	2	4542	19	8520777	8577441
ENSG00000187838.16	PLSCR3	2.94784259796143	14.0316518602992	0.00319999952617063	2.58188308708892e-06	1	1	1	57048	17	7389726	7394524
ENSG00000187954.12	CYHR1	2.94784259796143	0.524944353298691	0.00319999952617063	0.00205340238161138	1	2	2	50626	8	144449581	144465700
ENSG00000143256.4	PFDN2	-2.94784259796143	-43.478387830179	0.00319999952617063	3.97966724421817e-07	1	1	1	5202	1	161100555	161118042
ENSG00000137414.5	FAM8A1	2.94784259796143	0.21044543911393	0.00319999952617063	0.0126390369461724	1	1	1	51439	6	17600301	17611714
ENSG00000168003.16	SLC3A2	2.94784259796143	199.467486748798	0.00319999952617063	1.5559574156819e-08	1	1	1	6520	11	62856108	62888859
ENSG00000123810.7	B9D2	2.93793482270536	0.20333115825124	0.00330406477621465	0.0158549141854143	2	2	2	80776	19	41354416	41364533
ENSG00000273014.1	RP11-225B17.2	2.93638946239891	0.121984016984533	0.00332057138859014	0.035680245775926	2	2	2	NA	NA	NA	NA
ENSG00000281332.1	LINC00997	2.93506858166987	0.0760603996774816	0.0033347397409154	0.0916459621501294	2	2	2	401321	7	32758285	32762923
ENSG00000070444.14	MNT	-2.9290497303009	-0.260239062107656	0.00340000020385964	0.00886300414554047	1	1	1	4335	17	2384072	2401059
ENSG00000166225.8	FRS2	-2.92667725176801	-0.171280934452917	0.00342604215112593	0.020581898564291	2	2	2	10818	12	69470370	69579792
ENSG00000244462.7	RBM12	-2.92418529854477	-1.95468754954896	0.00345359094180397	0.000162114205298118	2	2	2	10137	20	35648924	35664899
ENSG00000278611.1	CTC-543D15.8	2.92067429405511	0.0673536415112955	0.00349274766035426	0.121447096358526	2	2	2	NA	NA	NA	NA
ENSG00000259517.2	LINC02169	-2.9200279712677	-0.200415384365356	0.00349999969782095	0.0148492023963581	1	1	1	100996338	16	54245543	54270878
ENSG00000112149.9	CD83	2.9200279712677	5.48032894492511	0.00349999969782095	2.10184651315725e-05	1	1	1	9308	6	14117255	14136917
ENSG00000073584.18	SMARCE1	2.91803265115442	0.128410189793364	0.00352247463286713	0.0361617433784759	2	2	2	6605	17	40624961	40647817
ENSG00000104888.9	SLC17A7	-2.91129915903224	-0.072420479041913	0.00359929219709356	0.124891286659662	2	2	2	57030	19	49429400	49441526
ENSG00000263718.2	RP11-285E9.6	2.9112377166748	1.15128757972912	0.00360000011025067	0.000448510495756202	1	1	1	NA	NA	NA	NA
