gene	chromosome	start_pos	end_pos	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model
intron_6_31138779_31139641	6	31138779	31139641	4.562360089876894	0.10054661633568587	5.0581799280213284e-06	0.15336448502408112	5	5	5
intron_6_31691918_31693027	6	31691918	31693027	4.487689018249512	40.204713882696794	7.199992353933866e-06	8.302626676439021e-07	1	1	1
intron_6_31151122_31154496	6	31151122	31154496	-4.466262611769041	-0.10619068410094305	7.959789383015657e-06	0.16862987897390466	3	3	3
intron_16_28986893_28989527	16	28986893	28989527	-4.442305564880371	-0.29547233009521723	8.900004647740622e-06	0.01605217802043794	1	1	1
intron_6_26466088_26467719	6	26466088	26467719	4.417173385620118	0.7611957915051885	1.0000001287943946e-05	0.002312966802587066	1	1	1
intron_6_30922554_30922706	6	30922554	30922706	-4.407747024708911	-0.04771340151618773	1.044514410650163e-05	0.5569305719806326	2	2	2
intron_12_69470530_69530865	12	69470530	69530865	4.377587795257569	0.1441663765211107	1.2000002831065703e-05	0.06271751700255908	1	2	2
intron_6_33085231_33085779	6	33085231	33085779	4.367491283220615	0.036021119884932846	1.256818107231116e-05	0.7335060030832492	2	3	3
intron_11_62611344_62611425	11	62611344	62611425	4.264890670776368	0.07837153450342471	2.000001103080483e-05	0.19920375976778387	1	1	1
intron_11_62611347_62611425	11	62611347	62611425	-4.264890670776367	-0.07744502606258018	2.0000011030804865e-05	0.20399859253364028	1	1	1
intron_11_62609696_62610879	11	62609696	62610879	4.241988412181969	0.0837719838244816	2.215481335751671e-05	0.17109884813999007	2	2	2
intron_11_62609696_62610636	11	62609696	62610636	-4.235392731621452	-0.10733039502669588	2.2815259811027744e-05	0.10387480938550056	2	2	2
intron_6_31157089_31158167	6	31157089	31158167	4.233580112457275	0.05899923398030394	2.3000019637298826e-05	0.3574671200263387	1	2	2
intron_20_34186561_34193108	20	34186561	34193108	4.214799880981444	29.3640316154193	2.4999976628881044e-05	1.3882604100732523e-06	1	1	1
intron_6_32830806_32832333	6	32830806	32832333	-4.171726028518593	-0.32856535058637387	3.0230098198513367e-05	0.011255205843994111	2	2	2
intron_6_29725563_29890264	6	29725563	29890264	4.144874572753906	0.0503588261950051	3.3999976145552116e-05	0.44118570864262313	1	2	2
intron_6_30061669_30062224	6	30061669	30062224	4.13590967803179	0.3164099745236136	3.5355124413536415e-05	0.011691162948075713	3	3	3
intron_1_62578966_62583184	1	62578966	62583184	-4.107479572296143	-0.6463344739879465	4.00000142466306e-05	0.0025691173908362307	1	1	1
intron_6_31540664_31541950	6	31540664	31541950	-4.104314694904667	-0.026355755843938938	4.0551515716527404e-05	1.643114425720373	6	7	7
intron_6_31494995_31505617	6	31494995	31505617	-4.094562469574767	-0.10425526779662644	4.229663639707184e-05	0.09340497763022156	2	2	2
intron_6_32062483_32064821	6	32062483	32064821	-4.07871820325087	-0.6118860387083097	4.5284687043467815e-05	0.0032946849506471595	2	2	2
intron_16_3745595_3749627	16	3745595	3749627	4.075072765350341	34.31997255465949	4.599996123623475e-05	7.20899074396637e-07	1	1	1
intron_6_31269173_31269338	6	31269173	31269338	-4.046451091766357	-0.15907211107969552	5.199998298810226e-05	0.05307363505315919	1	2	2
intron_6_26542978_26545127	6	26542978	26545127	3.9695780277252193	0.20816776549530572	7.200002664582083e-05	0.02470761077910245	1	1	1
intron_11_62613871_62614258	11	62613871	62614258	3.9592776557237475	0.11308688560761795	7.517679658709015e-05	0.08501967541100974	2	2	2
intron_11_62610768_62610879	11	62610768	62610879	-3.947413682937621	-0.13998374457337293	7.899998615497203e-05	0.05265328666972909	1	1	1
intron_6_30619989_30624883	6	30619989	30624883	3.944400072097778	0.28404751638178083	8.000000402631217e-05	0.013234003406673746	1	1	1
intron_6_32198559_32198649	6	32198559	32198649	-3.92984676361084	-0.23578767202838383	8.500001368019942e-05	0.010993607611676195	1	1	1
intron_6_32198559_32198658	6	32198559	32198658	3.9298467636108394	0.2302148069647692	8.500001368019961e-05	0.01153229955482389	1	1	1
intron_11_62602779_62603149	11	62602779	62603149	3.9214985370635986	0.26958297019550836	8.799998287791492e-05	0.014655536347527613	1	1	1
intron_6_31138459_31138656	6	31138459	31138656	3.8867909578460855	0.11421147731126761	0.00010157815640819622	0.07041536471599164	3	3	3
intron_20_19281087_19285578	20	19281087	19285578	3.8631523082026797	0.17713475553506933	0.00011193316892366389	0.029337204634029716	2	2	2
intron_11_62600689_62601423	11	62600689	62601423	-3.846126079559326	-0.1483233848321564	0.00012000003180909184	0.044217205875579396	1	2	2
intron_6_26158559_26158858	6	26158559	26158858	3.846126079559326	20.229865516653447	0.00012000003180909184	2.2853531823370865e-06	1	1	1
intron_11_62600689_62601023	11	62600689	62601023	3.8461260795593257	0.15155053183726	0.00012000003180909219	0.04235411599373526	1	2	2
intron_11_62603989_62604113	11	62603989	62604113	3.8461260795593257	32.11263359755814	0.00012000003180909219	9.830336592348009e-07	1	1	1
intron_6_26158559_26170975	6	26158559	26170975	-3.8461260795593257	-3.1877710982006415	0.00012000003180909219	9.203755223974597e-05	1	1	1
intron_10_13294596_13295496	10	13294596	13295496	3.839160498128515	0.09959668483671358	0.00012345571133143824	0.1085148670707725	2	2	2
intron_16_28824542_28825366	16	28824542	28825366	-3.808168172836304	-140.8197880111789	0.00014000005185552106	5.324824070549439e-08	1	1	1
intron_6_32155183_32155768	6	32155183	32155768	-3.8047850211162935	-0.4084423100156164	0.00014192740195556033	0.005742195698098832	2	2	2
intron_9_105623221_105635051	9	105623221	105635051	-3.7750120162963867	-6.553424942736893	0.00015999995061570372	2.4601841395064225e-05	1	1	1
intron_16_28845055_28845912	16	28845055	28845912	-3.7737145145867657	-0.16282767337111417	0.0001608348003572308	0.03833482741251347	2	2	2
intron_11_10634071_10652025	11	10634071	10652025	3.7606323453640527	0.13015470510138769	0.0001694843766977692	0.052603119663493514	2	2	2
intron_16_28981615_28981901	16	28981615	28981901	3.7319543361663823	6.55829744171994	0.0001899999493712964	2.2143766577092583e-05	1	1	1
intron_16_28981615_28982356	16	28981615	28982356	-3.7319543361663823	-0.117279375725728	0.0001899999493712964	0.06924531939023951	1	1	1
intron_8_99809530_99817540	8	99809530	99817540	3.7066726684570312	0.23901610308339977	0.00021000007864958195	0.01789131966978594	1	1	1
intron_6_31162005_31162477	6	31162005	31162477	-3.7025177131841898	-0.04059192815482025	0.00021347045129432632	0.6727284178105667	3	3	3
intron_16_28983290_28984609	16	28983290	28984609	3.6951170768025317	0.12174307739856746	0.0002197854894555368	0.06203947845869095	2	2	2
intron_19_9614103_9618091	19	9614103	9618091	3.69486927986145	0.581865175521614	0.00021999994153112283	0.002855952518486107	1	1	1
intron_6_32182388_32182568	6	32182388	32182568	3.6948692798614498	40.73784954962983	0.00021999994153112332	2.988199194673266e-07	1	1	1
intron_2_24208319_24209100	2	24208319	24209100	-3.6835589408874516	-0.18309831706932206	0.00023000007084833217	0.026511241406591196	1	1	1
intron_6_125045444_125057942	6	125045444	125057942	-3.672701358795166	-15.999247944005786	0.00023999990404087256	3.955806691578218e-06	1	1	1
intron_19_9617758_9618091	19	9617758	9618091	-3.652203321456909	-0.27622092645808555	0.00025999989471376387	0.012260985802158914	1	1	1
intron_19_9617171_9618091	19	9617171	9618091	3.6522033214569096	0.19050914090795484	0.00025999989471376387	0.02577548865780074	1	1	1
intron_19_9617171_9617621	19	9617171	9617621	-3.6522033214569096	-0.16639157069641783	0.00025999989471376387	0.03378904380715952	1	1	1
intron_19_9617226_9618091	19	9617226	9618091	3.6522033214569096	0.4986033852040335	0.00025999989471376387	0.003762946980104692	1	1	1
intron_12_69598421_69599863	12	69598421	69599863	3.642502784729004	0.656577731176492	0.0002700000561289419	0.002205286065703836	1	1	1
intron_12_69598989_69599863	12	69598989	69599863	-3.642502784729004	-4.183025225138837	0.0002700000561289419	5.4332071563600383e-05	1	1	1
intron_16_74672538_74674960	16	74672538	74674960	-3.6234317914666603	-0.17336830319137775	0.0002907198945659291	0.028128041436632962	2	2	2
intron_16_57456646_57456931	16	57456646	57456931	-3.6152999401092525	-0.31217875668622824	0.0003000000773778621	0.00899742173180761	1	1	1
intron_16_57456646_57458246	16	57456646	57458246	3.6063065958029323	0.10857216552830828	0.00031058614917808244	0.07399578641087971	2	2	2
intron_16_57452936_57458246	16	57452936	57458246	3.6048071259907872	0.2881562702601555	0.0003123848353592102	0.010589622207930634	2	2	2
intron_16_57459720_57459972	16	57459720	57459972	-3.582746982574463	-1.2303461005516247	0.0003399998952392645	0.0005792555137358028	1	1	1
intron_5_821895_825164	5	821895	825164	-3.5765973726763325	-0.18494728540926722	0.00034809568983427887	0.03404395676326971	2	2	2
intron_10_98431291_98433940	10	98431291	98433940	3.5705154000324355	0.079218631111387	0.00035627950575282377	0.14804771933829314	3	3	3
intron_6_33068804_33069019	6	33068804	33069019	3.567793607711792	0.42389601027039486	0.0003599998872583045	0.004476500297881383	1	1	1
intron_16_57470129_57470280	16	57470129	57470280	3.560606002807617	0.8380237589953443	0.0003699999062709355	0.001211392025867786	1	1	1
intron_16_57470129_57470211	16	57470129	57470211	-3.5606060028076167	-1.2814203728555968	0.0003699999062709355	0.0005181006353827668	1	1	1
intron_5_821895_823389	5	821895	823389	3.560606002807617	0.2883890099161363	0.0003699999062709355	0.013759387938175037	1	2	2
intron_16_74675764_74676301	16	74675764	74676301	-3.5605408857490435	-0.12571396615880223	0.00037009167841900865	0.051854536739437726	2	2	2
intron_11_62616240_62616506	11	62616240	62616506	3.5576138661932672	0.019534481734118293	0.00037423889288544564	2.222328510638584	2	2	2
intron_11_62615799_62616506	11	62615799	62616506	-3.557519951043761	-0.018166491995299596	0.00037437267527023967	2.569370870456379	2	2	2
intron_17_80425620_80428596	17	80425620	80428596	3.553597688674927	0.6735909154788409	0.00038000003715396417	0.0017433338325436214	1	1	1
intron_6_26598110_26598265	6	26598110	26598265	-3.5514719867448945	-0.5606506196628289	0.00038308276939644724	0.0025264453631421288	2	2	2
intron_6_30922241_30922450	6	30922241	30922450	3.551453452491477	0.044321996365925834	0.00038310975060807875	0.4108638004221875	2	2	2
intron_19_55661189_55662502	19	55661189	55662502	3.5400838851928715	90.02175348665439	0.0003999998696712551	8.501966697224097e-08	1	1	1
intron_19_55661189_55661771	19	55661189	55661771	-3.540083885192871	-96.0342505152393	0.00039999986967125586	7.470712662414241e-08	1	1	1
intron_16_58521317_58523370	16	58521317	58523370	3.5335619449615483	439.9242121399738	0.0004099999994512704	3.5889595663697495e-09	1	1	1
intron_6_26597223_26598265	6	26597223	26598265	3.533561944961548	0.1499551085251962	0.0004099999994512712	0.034956576135586545	1	1	1
intron_8_21911988_21912229	8	21911988	21912229	-3.52718710899353	-431.7025369880378	0.0004199998439921653	3.127478308302054e-09	1	1	1
intron_6_33280987_33286795	6	33280987	33286795	3.5231029842768002	0.1727110849288904	0.0004265255914899077	0.029283992283184502	2	2	2
intron_6_26643728_26658558	6	26643728	26658558	3.514851570129395	62.716236978854965	0.00043999983908122323	1.9852127479829035e-07	1	1	1
intron_6_31962798_31962985	6	31962798	31962985	-3.506513636865591	-59.195863892064956	0.0004540181715530459	2.229969825850214e-07	2	2	2
intron_14_21501129_21501728	14	21501129	21501728	-3.499653931035511	-1.1921304268301745	0.00046586254080498954	0.0006405484882618486	2	2	2
intron_19_9762168_9763282	19	9762168	9763282	-3.491676092147827	-72.31965647190626	0.0004799999483501481	1.6596804681425913e-07	1	1	1
intron_19_9758764_9762082	19	9758764	9762082	3.491676092147827	77.5393688487432	0.0004799999483501481	1.443752232552633e-07	1	1	1
intron_6_31761615_31761818	6	31761615	31761818	3.491676092147827	19.462672994359075	0.0004799999483501481	2.122727582605675e-06	1	1	1
intron_6_30918915_30919758	6	30918915	30919758	-3.480756521224975	-0.9158977797275505	0.0004999997818313621	0.0008665158040510329	1	1	1
intron_11_62617347_62620497	11	62617347	62620497	-3.4651174545288086	-0.2598858691771286	0.000529999951720464	0.01168607901342821	1	1	1
intron_8_144450770_144452359	8	144450770	144452359	-3.4551434516906734	-0.11363555747066105	0.0005500001066990758	0.060747875872662	1	1	1
intron_2_24209221_24209818	2	24209221	24209818	3.4455018043518066	0.16812279114969764	0.0005700001617303585	0.026405460360061393	1	1	1
intron_1_13584714_13607173	1	13584714	13607173	-3.4407985210418697	-0.3088577491253811	0.000580000243316964	0.008334731677197655	1	1	1
