gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000197903.7	HIST1H2BK	-5.59548950195312	-0.876371716550882	2.20000160679585e-08	0.00223564627615609	1	1	1	NA	NA	NA	NA
ENSG00000204616.10	TRIM31	5.49685120693339	0.216138535947426	3.86632657208505e-08	0.0374933006581906	2	2	2	11074	6	30102891	30113089
ENSG00000204498.10	NFKBIL1	5.44469497672319	0.778185137030463	5.18942334764661e-08	0.00314193161414756	2	2	2	4795	6	31546850	31558828
ENSG00000235109.7	ZSCAN31	-5.34185552597046	-0.149650287468671	9.19999669965808e-08	0.0800737865009042	1	1	1	64288	6	28324736	28359156
ENSG00000213719.8	CLIC1	5.33551555263808	0.509191123477666	9.52734618702612e-08	0.00585400425253419	2	2	2	1192	6	31730580	31737317
ENSG00000272221.1	XXbac-BPG181B23.7	-5.20948113177134	-0.663653700618277	1.89369463592604e-07	0.0046568765665558	2	5	5	NA	NA	NA	NA
ENSG00000236104.2	ZBTB22	5.18159198760986	0.863413645600085	2.20000044545343e-07	0.00219469069217016	1	1	1	9278	6	33314417	33317941
ENSG00000112812.15	PRSS16	-5.16534185409546	-0.306342288930199	2.39999875154623e-07	0.0158078049504074	1	1	1	10279	6	27247700	27256619
ENSG00000221988.12	PPT2	-5.12637988070169	-0.486172996115039	2.95366351902566e-07	0.0060913170969277	2	2	2	9374	6	32153527	32163674
ENSG00000224843.6	LINC00240	-5.09431743621826	-0.146849915317676	3.49999914388295e-07	0.0831568588035396	1	1	1	100133205	6	26956992	27023973
ENSG00000066379.14	ZNRD1	5.00960897273534	0.141210611595848	5.45407373632179e-07	0.0783867385866062	3	3	3	NA	NA	NA	NA
ENSG00000204257.14	HLA-DMA	-4.79856821073912	-0.15338953188032	1.59803886007387e-06	0.0470414610923908	2	2	2	3108	6	32948617	32953096
ENSG00000213676.10	ATF6B	4.78616285324097	0.224830999764184	1.7000013291293e-06	0.0330324104094105	1	1	1	1388	6	32115263	32128245
ENSG00000242574.8	HLA-DMB	-4.75341565351565	-0.601388190502137	2.00008566044219e-06	0.0029305453102801	2	2	2	3109	6	32934635	32941027
ENSG00000204314.10	PRRT1	4.71664448273495	0.211593323220681	2.39766117433542e-06	0.0299814639275521	3	3	3	80863	6	32148327	32153625
ENSG00000137411.16	VARS2	4.66106360794769	0.0847975378970131	3.14579475757633e-06	0.185169138005492	3	3	3	57176	6	30914237	30926458
ENSG00000135423.12	GLS2	-4.54475212097168	-7.5036214339736	5.49999398414509e-06	2.33637919610051e-05	1	1	1	27165	12	56470951	56488160
ENSG00000278615.4	C11orf98	-4.53449448502261	-0.677807580850707	5.77416106384692e-06	0.0028745725149269	2	2	2	102288414	11	62662816	62665215
ENSG00000204424.9	LY6G6F	4.52829008668728	0.256753990380211	5.94629122834757e-06	0.0218307891518553	2	2	2	259215	6	31706865	31710678
ENSG00000204389.9	HSPA1A	4.52103600090864	3.49010197207224	6.15377205541731e-06	0.000115274551752196	2	2	2	3303	6	31815542	31817941
ENSG00000204421.2	LY6G6C	-4.51732890928794	-0.054418892826047	6.26245913622277e-06	0.468372532397493	4	4	4	80740	6	31718647	31721745
ENSG00000244355.7	LY6G6D	4.26489067077637	0.249736766556225	2.0000011030805e-05	0.0210475521497737	1	1	1	58530	6	31715347	31717918
ENSG00000124942.13	AHNAK	4.25398445129395	1.43958875416903	2.09999889693866e-05	0.000585961408585943	1	1	1	79026	11	62433543	62546805
ENSG00000204463.12	BAG6	4.24356174468994	0.551162155959719	2.19999804124308e-05	0.00413555754610983	1	3	3	7917	6	31639027	31660899
ENSG00000255552.7	LY6G6E	4.22400379180908	0.159761868537645	2.40000008377971e-05	0.0525424552031356	1	1	1	79136	6	31711975	31714064
ENSG00000254772.9	EEF1G	-4.18118000030518	-0.347135809834887	2.90000169578597e-05	0.00968605047024098	1	1	1	1937	11	62559595	62573890
ENSG00000168958.19	MFF	4.13175773620605	0.276078503492874	3.59999735141506e-05	0.0145654303779073	1	2	2	56947	2	227325232	227357835
ENSG00000100299.17	ARSA	4.12331906766113	0.0623544142316315	3.73451825519507e-05	0.264657582023137	3	3	3	410	22	50622753	50628151
ENSG00000166181.12	API5	-4.1193151473999	-0.333994239066578	3.8000013088338e-05	0.010184576505594	1	1	1	8539	11	43311969	43344529
ENSG00000149480.6	MTA2	4.05932860878929	0.108854416117684	4.92140150551639e-05	0.0924919064058936	2	2	2	9219	11	62593213	62601864
ENSG00000072694.20	FCGR2B	-4.04198789596558	-0.551537166330261	5.29999690592183e-05	0.0041474179276265	1	1	1	2213	1	161647242	161678653
ENSG00000187987.9	ZSCAN23	-4.01301965026631	-0.0552072102073883	5.99469208625925e-05	0.339160865441781	3	3	3	222696	6	28425515	28443553
ENSG00000079974.17	RABL2B	3.96628999710083	0.405564043312074	7.3000035841766e-05	0.00756812365476952	1	2	2	11158	22	50767499	50783704
ENSG00000076067.12	RBMS2	-3.94776574632932	-0.0632478806172604	7.88839336203169e-05	0.259383605086061	2	2	2	5939	12	56520405	56596192
ENSG00000149499.11	EML3	3.91561996986688	0.0777939626959547	9.01721912712496e-05	0.168848330104901	2	3	3	256364	11	62602217	62612774
ENSG00000166226.12	CCT2	3.84625138720685	1.60701335717922	0.000119938708995134	0.000416894150161382	2	2	2	10576	12	69585458	69601569
ENSG00000232629.8	HLA-DQB2	-3.82645869255066	-0.624069753522623	0.000129999952246079	0.00245458733490785	1	2	2	3120	6	32756093	32763552
ENSG00000270001.1	RP11-218C14.8	3.79106950759888	0.17949249405717	0.000149999964385476	0.0291145707489849	1	1	1	NA	NA	NA	NA
ENSG00000153132.12	CLGN	-3.7455484867096	-0.279897889513518	0.000180000076387032	0.0118988868373902	1	1	1	1047	4	140388452	140427647
ENSG00000171469.10	ZNF561	-3.71674750536853	-0.133507488057878	0.000201803941225021	0.0536197565853737	2	2	2	93134	19	9607325	9621248
ENSG00000163617.10	CCDC191	3.68355894088745	1.6895622867979	0.000230000070848332	0.000725617214840838	1	1	1	57577	3	113964136	114056612
ENSG00000178977.3	LINC00324	-3.68355894088745	-0.294579057430511	0.000230000070848333	0.0104447502291657	1	1	1	284029	17	8220629	8224042
ENSG00000213658.11	LAT	3.68355894088745	0.291087341936503	0.000230000070848333	0.0109817935171076	1	1	1	27040	16	28984802	28990783
ENSG00000234127.8	TRIM26	-3.67270135879517	-0.600298951967239	0.000239999904040873	0.00234132869624326	1	1	1	7726	6	30184452	30213434
ENSG00000204922.4	UQCC3	-3.650526489899	-0.290440258867329	0.000261703315692151	0.0100449460233648	2	2	2	790955	11	62671672	62673685
ENSG00000226979.8	LTA	-3.63313364982605	-0.447453200022049	0.000279999892657044	0.00422915147455575	1	1	1	4049	6	31560549	31574323
ENSG00000178952.10	TUFM	3.60963298496166	0.1428316121121	0.000306630543065921	0.0443033204257818	2	2	2	7284	16	28842410	28846347
ENSG00000198563.13	DDX39B	3.60679697990417	0.592335306586603	0.000310000017124541	0.00239248256708058	1	1	1	7919	6	31530225	31542002
ENSG00000132185.16	FCRLA	-3.59854698181152	-0.803002913448368	0.000320000047861501	0.00136485193930863	1	1	1	84824	1	161707021	161714351
ENSG00000166278.14	C2	3.59854698181152	0.520611309980237	0.000320000047861501	0.00306891542963003	1	1	1	717	6	31897782	31945671
ENSG00000204428.12	LY6G5C	3.59854698181152	1.94159624485442	0.000320000047861501	0.000420978051372508	1	2	2	80741	6	31676683	31680372
ENSG00000185905.3	C16orf54	-3.59854698181152	-10.7396128112767	0.000320000047861501	3.64856179909773e-06	1	1	1	283897	16	29742462	29745989
ENSG00000272911.1	RP11-74E22.6	3.57517027854919	0.102794805361297	0.000350000024436311	0.07610092116211	1	1	1	NA	NA	NA	NA
ENSG00000196260.4	SFTA2	-3.57439969700437	-0.195125341381944	0.000351032346367428	0.0206855662705734	3	3	3	389376	6	30931352	30932169
ENSG00000102978.12	POLR2C	-3.5712619855042	-0.349876490757774	0.000355265309936466	0.00632816571886478	3	3	3	5432	16	57462678	57472008
ENSG00000100253.12	MIOX	3.56242466737218	0.207706218957377	0.000367445366007091	0.0208171573293033	2	2	2	55586	22	50483987	50490647
ENSG00000149541.9	B3GAT3	3.54008388519287	0.257731199105999	0.000399999869671256	0.0127730515981697	1	1	1	26229	11	62615295	62621985
ENSG00000181315.10	ZNF322	-3.54008388519287	-0.0724685116275263	0.000399999869671257	0.161238662875333	1	3	3	79692	6	26634382	26659745
ENSG00000185668.7	POU3F1	-3.53356194496155	-7.35579267267964	0.000409999999451271	1.63746807779212e-05	1	1	1	5453	1	38043828	38046792
ENSG00000204209.11	DAXX	-3.53338910298141	-0.247978620100934	0.000410268168368163	0.0145007894710863	2	2	2	1616	6	33318557	33322958
ENSG00000232040.2	ZBED9	-3.52718710899353	-0.27389541089091	0.000419999843992165	0.0109659800912305	1	1	1	114821	6	28568287	28616201
ENSG00000123810.7	B9D2	3.49729609489441	0.350828675799879	0.000469999856235348	0.00703072024093067	1	1	1	80776	19	41354416	41364533
ENSG00000131153.8	GINS2	3.48616433143616	0.436186503187208	0.000489999898090748	0.00429950925567145	1	2	2	51659	16	85676197	85688953
ENSG00000204351.11	SKIV2L	3.46471728270365	0.0720775850486213	0.000530789161236479	0.134295581605464	3	3	3	6499	6	31959156	31969851
ENSG00000165025.14	SYK	-3.42947740764768	-0.218580330106859	0.000604744777137982	0.0169156604222632	4	4	4	6850	9	90801599	90898548
ENSG00000103145.10	HCFC1R1	-3.42445990074989	-0.156594858384373	0.00061602274746799	0.0317606999624391	2	2	2	54985	16	3022619	3024285
ENSG00000105298.13	CACTIN	3.42025111263043	0.20824869691666	0.000625633552354377	0.0192601232007834	2	2	2	58509	19	3610644	3626809
ENSG00000137193.13	PIM1	-3.40984416007996	-6.17534296552328	0.000650000094320449	2.178352075537e-05	1	1	1	5292	6	37170151	37175427
ENSG00000146540.14	C7orf50	-3.39680767268132	-0.166359665722109	0.000681768662062147	0.0220112717134303	2	2	2	84310	7	977963	1138324
ENSG00000106066.14	CPVL	-3.39092246550905	-0.240624701820185	0.000696578045496932	0.0137693324711735	2	2	2	54504	7	28994635	29195450
ENSG00000204544.5	MUC21	-3.38073267193616	-0.451146111752903	0.000722928397200946	0.00408054998207613	2	2	2	394263	6	30983717	30989902
ENSG00000204475.9	NCR3	-3.37398907811375	-0.286028872323271	0.000740873071881958	0.0121943741534539	3	3	3	259197	6	31588894	31593023
ENSG00000096654.15	ZNF184	3.3721474207196	0.338753257310395	0.000745845143655869	0.00624019259867773	2	2	2	7738	6	27404005	27473104
ENSG00000099992.15	TBC1D10A	-3.37061715126038	-3.42319292993004	0.00075000009000426	6.1030343183568e-05	1	1	1	83874	22	30291989	30326940
ENSG00000164362.18	TERT	3.36560811860897	0.145414987448111	0.00076375129137283	0.0385988978486266	2	2	2	7015	5	1253166	1295067
ENSG00000162747.9	FCGR3B	-3.35279488563538	-95.9342240082568	0.000799999696145121	8.33010324605361e-08	1	2	2	2215	1	161623195	161631962
ENSG00000117133.10	RPF1	-3.33804950645759	-0.186692079761831	0.000843687159386836	0.0204526661922725	4	4	4	80135	1	84479265	84498351
ENSG00000130270.16	ATP8B3	3.33020126977458	0.0745263484141582	0.000867832289730809	0.13693030971831	3	3	3	148229	19	1782067	1812275
ENSG00000164877.18	MICALL2	-3.33005681120774	-0.239814038368557	0.000868282663102544	0.010976912445312	2	2	2	79778	7	1433638	1459496
ENSG00000085982.13	USP40	3.32648858358623	0.096453514846258	0.000879476224147995	0.0783830329135053	4	5	5	55230	2	233475520	233566788
ENSG00000156587.15	UBE2L6	-3.32317209243774	-0.254834200491898	0.000889999899212495	0.0122201865324163	1	2	2	9246	11	57551661	57567934
ENSG00000162194.12	LBHD1	3.31831219853912	0.109985050961715	0.000905631994672313	0.0595242169542129	2	2	2	79081	11	62662816	62672266
ENSG00000154917.10	RAB6B	3.30632094107517	0.102502310508032	0.000945297462333786	0.0718793225724377	4	4	4	51560	3	133824234	133895881
ENSG00000277200.1	RP11-74E22.8	3.30428282195477	0.0518863303535609	0.000952197195663151	0.285880184200935	2	2	2	NA	NA	NA	NA
ENSG00000183401.11	CCDC159	-3.2962064743042	-0.416097227706797	0.000979999619012905	0.00432171028657193	1	1	1	126075	19	11346482	11354950
ENSG00000105227.14	PRX	3.26741697064405	0.168843307314818	0.0010853369711653	0.0238292888049884	2	2	2	57716	19	40393761	40414717
ENSG00000277587.1	CTD-3116E22.8	3.25432978844624	0.120093456442292	0.00113660248937014	0.0529495935757778	2	2	2	NA	NA	NA	NA
ENSG00000215386.11	MIR99AHG	3.2388801574707	5.96156547629941	0.00119999983542484	2.40972212018949e-05	1	1	1	388815	21	16070487	16631726
ENSG00000141627.13	DYM	-3.22946062878572	-0.24221168208901	0.00124023956827425	0.0110743474588241	2	2	2	54808	18	49036386	49460708
ENSG00000204568.11	MRPS18B	3.21597981452942	0.526679173705963	0.00129999975655697	0.00243105600805752	1	1	1	28973	6	30617319	30626392
ENSG00000140104.13	C14orf79	3.21597981452942	0.0817608513830462	0.00129999975655697	0.111638432810119	1	2	2	NA	NA	NA	NA
ENSG00000197912.14	SPG7	-3.21597981452942	-26.9169338390051	0.00129999975655697	1.27809619560771e-06	1	1	1	6687	16	89508378	89557767
ENSG00000115665.8	SLC5A7	3.21597981452942	0.230669752997602	0.00129999975655697	0.0124392909361035	1	1	1	60482	2	107986523	108014496
ENSG00000196605.7	ZNF846	3.18372616508302	0.0719440960093298	0.00145392483278226	0.147967771103072	2	2	2	162993	19	9751992	9786159
ENSG00000196605.7	ZNF846	3.18372616508302	0.0719440960093298	0.00145392483278226	0.147967771103072	2	2	2	162993	19	9756151	9756862
ENSG00000124613.8	ZNF391	-3.17891466847843	-0.057439876460806	0.0014782760322382	0.196444838445155	2	2	2	346157	6	27374614	27403907
ENSG00000138698.14	RAP1GDS1	3.15590667724609	0.429869353280077	0.00160000044253874	0.00394131377837633	1	1	1	5910	4	98261380	98443857
ENSG00000113649.11	TCERG1	3.1525805925079	0.409317581146935	0.00161834141437451	0.00376991939402787	2	2	2	10915	5	146447329	146511960
ENSG00000115705.20	TPO	-3.15240154623476	-0.144581108646922	0.00161933419354055	0.0325227093187807	3	3	3	7173	2	1413287	1543672
ENSG00000241404.6	EGFL8	-3.15105818914406	-1.07871604685672	0.00162680076404419	0.000472561538473306	2	2	2	80864	6	32164594	32168280
ENSG00000102996.4	MMP15	3.12771102329822	0.365885267790986	0.00176173301281779	0.00506014367009336	2	2	2	4324	16	58025753	58046900
ENSG00000074201.8	CLNS1A	3.12603677252751	0.25095520620561	0.00177179395210589	0.00883378431430266	3	3	3	1207	11	77614529	77637793
ENSG00000119321.8	FKBP15	-3.12138915061951	-0.304455413679971	0.00179999999229973	0.00695488478934538	1	1	1	23307	9	113161005	113221324
ENSG00000228639.6	LINC02095	-3.12138915061951	-0.361859216335018	0.00179999999229973	0.00466852287538311	1	1	1	NA	NA	NA	NA
ENSG00000100593.17	ISM2	-3.12138915061951	-0.234298801262209	0.00179999999229973	0.0118009902256843	1	2	2	145501	14	77474393	77498815
ENSG00000136828.18	RALGPS1	3.1152003046339	0.170049515560791	0.00183820037300591	0.0229048256922392	2	2	2	9649	9	126914779	127223165
ENSG00000173253.15	DMRT2	3.11201554082992	0.0533528883818393	0.0018581471700228	0.224868897931887	4	4	4	10655	9	1003236	1057553
ENSG00000131652.13	THOC6	-3.10543394088745	-4.2705691984812	0.00190000055491001	3.65032200200015e-05	1	1	1	79228	16	3024034	3027749
ENSG00000111344.11	RASAL1	3.09023237228394	0.643470782646926	0.00199999955476217	0.00137354518961188	1	1	1	8437	12	113096514	113136247
ENSG00000070444.14	MNT	-3.09023237228394	-0.364042729085234	0.00199999955476217	0.00486443740122603	1	1	1	4335	17	2384072	2401059
ENSG00000137054.15	POLR1E	-3.08961311630546	-0.328191381335637	0.00200417372763249	0.006156141320096	2	2	2	64425	9	37485947	37503696
ENSG00000100330.15	MTMR3	3.06669045044691	0.104136847744755	0.00216442875374739	0.057163340527592	2	2	2	8897	22	29883173	30030867
ENSG00000099899.14	TRMT2A	-3.06326701157349	-0.390428497949714	0.00218934615186536	0.00388200535234883	2	3	3	27037	22	20111871	20117253
ENSG00000172554.11	SNTG2	-3.05586310331172	-0.101829501437045	0.00224413692778493	0.0647457578572541	2	2	2	54221	2	950848	1367990
ENSG00000110514.19	MADD	-3.05268270733007	-0.0861271857622793	0.00226805613195239	0.0676062009922525	3	3	3	8567	11	47269187	47330030
ENSG00000184076.13	UQCR10	3.03692629064731	0.532351098124604	0.00239003891990781	0.00208379383139236	2	2	2	29796	22	29767368	29770412
ENSG00000253522.5	MIR3142HG	-3.03567242622375	-2.99642152724176	0.00239999952566664	6.60810713979724e-05	1	1	1	107075116	5	160468250	160487425
ENSG00000155313.15	USP25	3.02585834372505	0.431445013545141	0.0024792842683711	0.00390020409719972	2	2	2	29761	21	15729946	15880063
ENSG00000174327.6	SLC16A13	-3.02334141731262	-0.179788510976377	0.00250000018528806	0.0201430352502993	1	1	1	201232	17	7036014	7040116
ENSG00000091513.14	TF	3.01416335578528	0.0326212271278105	0.00257689015500676	0.576923825279578	2	3	3	7018	3	133661997	133796640
ENSG00000150477.14	KIAA1328	2.99997711181641	0.496164011995701	0.00269999894414567	0.00247742299014333	1	1	1	57536	18	36828816	37232171
ENSG00000162236.11	STX5	2.99997711181641	0.947897062498041	0.00269999894414568	0.000792786075800697	1	1	1	6811	11	62806859	62832052
ENSG00000115084.13	SLC35F5	2.99689931805579	0.131427217078055	0.00272740774729647	0.0350184199860196	2	2	2	80255	2	113702676	113756641
ENSG00000166225.8	FRS2	-2.99312962427189	-0.151491373551126	0.00276132441539893	0.0278460062640072	2	2	2	10818	12	69470370	69579792
ENSG00000281332.1	LINC00997	2.9817043152197	0.112669646993037	0.00286648703811791	0.0409995420651499	2	2	2	401321	7	32758285	32762923
ENSG00000269947.1	RP11-849F2.9	-2.9781436920166	-0.373130880602283	0.00289999992814823	0.00410715899377258	1	1	1	NA	NA	NA	NA
ENSG00000167701.13	GPT	-2.96773791313171	-0.356005787230272	0.00300000011916281	0.00468663222613671	1	1	1	2875	8	144503067	144507171
ENSG00000073584.18	SMARCE1	2.95764398574829	0.128996239166064	0.00309999931125602	0.0337151552707934	1	1	1	6605	17	40624961	40647817
ENSG00000168003.16	SLC3A2	-2.94784259796143	-32.3890878275144	0.00319999952617063	6.74697719769735e-07	1	1	1	6520	11	62856108	62888859
ENSG00000143256.4	PFDN2	-2.94784259796143	-12.9172955927188	0.00319999952617063	4.00611827867831e-06	1	1	1	5202	1	161100555	161118042
ENSG00000197275.13	RAD54B	2.94647904846201	0.817703817917114	0.00321414192491672	0.00110083356546813	2	2	2	25788	8	94371959	94475114
ENSG00000187720.14	THSD4	2.94640202711383	0.165729469348836	0.0032149424682305	0.021340017519228	2	2	2	79875	15	71096893	71783382
ENSG00000180739.13	S1PR5	-2.92935393983365	-0.0804706667292952	0.00339667405978427	0.0935162423098063	2	2	2	53637	19	10512741	10517964
ENSG00000168569.7	TMEM223	-2.92026158075594	-0.14188693812791	0.00349737691270206	0.026563849680697	3	3	3	79064	11	62789970	62792005
ENSG00000148908.14	RGS10	-2.9163891503572	-0.141929729291244	0.00354108527641886	0.0282671161644398	4	4	4	6001	10	119499816	119542718
ENSG00000184110.14	EIF3C	2.91402206454169	0.139136758449232	0.00356804687004134	0.0310351197981286	2	2	2	8663	16	28688557	28735729
ENSG00000153707.16	PTPRD	2.90636968620517	0.43349394076043	0.00365649166994217	0.00329365255297579	2	2	2	5789	9	8314245	10613001
ENSG00000127481.14	UBR4	2.90539012501795	0.213589651759123	0.00366795604762731	0.0123452846446694	2	2	2	23352	1	19074507	19214331
ENSG00000167555.13	ZNF528	-2.90266680717468	-0.0729162736377783	0.00370000057736301	0.0980316012182008	1	1	1	84436	19	52392751	52418407
ENSG00000144867.11	SRPRB	2.90020186405171	0.049199274406099	0.00372922409944771	0.234461625053785	2	2	2	58477	3	133784022	133828573
ENSG00000136514.2	RTP4	-2.89318748707749	-0.23958768936768	0.00381353582533458	0.00878896464072098	2	2	2	64108	3	187368384	187372075
ENSG00000148826.8	NKX6-2	2.88613891601562	19.4311903551438	0.00389999975618806	1.53413844584777e-06	1	1	1	84504	10	132782228	132786146
ENSG00000107338.9	SHB	2.88488970918996	0.248377718692352	0.00391550807828029	0.00887717688897055	2	2	2	6461	9	37915897	38069226
ENSG00000167702.11	KIFC2	2.88411375138492	0.112510597594506	0.0039251694134863	0.0413048341777067	2	2	2	90990	8	144466245	144474201
ENSG00000243509.4	TNFRSF6B	-2.87919787923194	-0.169442962091218	0.00398688091641994	0.018580756652895	4	4	4	8771	20	63696651	63698683
ENSG00000092203.13	TOX4	-2.87616510868777	-0.158902879031237	0.00402539091454415	0.0222737090390418	2	2	2	9878	14	21477194	21499169
ENSG00000268043.7	NBPF12	2.87480061751145	0.0764488223037685	0.00404282705756126	0.12007950265044	4	6	6	149013	1	146938323	146996092
ENSG00000204978.2	ERICH4	2.87036371231079	0.42883803866919	0.0040999989755763	0.00270663934494729	1	1	1	100170765	19	41442425	41444764
ENSG00000101444.12	AHCY	2.87036371231079	27.7967375327448	0.0040999989755763	7.74972002360173e-07	1	1	1	191	20	34235011	34311975
ENSG00000205268.10	PDE7A	-2.87005498075491	-0.145736551630719	0.00410400432161223	0.0245804767445175	2	2	2	5150	8	65714333	65842063
ENSG00000262089.1	RP11-589P10.5	2.86866173401951	0.147803834839476	0.00412212389259917	0.0247737402843352	2	2	2	NA	NA	NA	NA
ENSG00000136492.8	BRIP1	-2.86287522028826	-0.185208628538137	0.00419815856849368	0.0170244692583007	2	2	2	83990	17	61679138	61864119
ENSG00000113494.16	PRLR	-2.86273622512817	-0.292080474274378	0.0042000005086763	0.00714156970172563	1	1	1	5618	5	35048755	35230723
ENSG00000108306.11	FBXL20	-2.86273622512817	-0.450403989772582	0.0042000005086763	0.00293842428066016	1	1	1	84961	17	39252662	39402555
ENSG00000164344.15	KLKB1	-2.86260423676192	-0.0403814947346142	0.00420175027458277	0.353310311428418	5	6	6	3818	4	186215713	186258476
ENSG00000131941.7	RHPN2	2.85527181625366	0.168231407766318	0.00430000097280791	0.020813868670632	1	1	1	85415	19	32978591	33064887
ENSG00000117154.11	IGSF21	2.85527181625366	0.240312948791056	0.00430000097280792	0.00918298220171051	1	2	2	84966	1	18107745	18378482
ENSG00000057593.13	F7	-2.85404198382684	-0.0785399049280915	0.00431668262242831	0.0975944164897826	2	2	2	2155	13	113105772	113120684
ENSG00000152291.13	TGOLN2	-2.85350862937586	-0.033574626079399	0.00432393535421535	0.459114187882167	3	3	3	10618	2	85318026	85327988
ENSG00000176046.8	NUPR1	-2.85119174133233	-0.44579663010624	0.004355569580893	0.00273342589350155	2	2	2	26471	16	28532707	28538973
ENSG00000166813.14	KIF7	2.84210861984391	0.232494359495712	0.0044816219728231	0.009224784529472	2	2	2	374654	15	89627976	89663085
ENSG00000005059.15	MCUB	2.84080362319946	0.472448113542053	0.00450000133570179	0.00253299726139501	1	1	1	55013	4	109560245	109688718
ENSG00000204947.8	ZNF425	-2.83382660275336	-0.17159633513377	0.00459942813188858	0.0175332309653778	3	3	3	155054	7	149102783	149126323
ENSG00000115904.12	SOS1	2.8337869644165	0.785445284940114	0.00459999864162511	0.000974096757253011	1	1	1	6654	2	38981548	39124867
ENSG00000204394.12	VARS	-2.8337869644165	-3.45785322054731	0.00459999864162512	4.85457655189154e-05	1	1	1	NA	NA	NA	NA
ENSG00000166272.16	WBP1L	2.81393749312005	0.0717304070048633	0.00489387432819631	0.104698281233719	3	3	3	54838	10	102742707	102816266
