gene	chromosome	start_pos	end_pos	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model
intron_6_31271348_31356688	6	31271348	31356688	7.277524948120117	0.09862791372720552	3.400001426130807e-13	0.45056562768130487	1	2	2
intron_6_30490515_30491137	6	30490515	30491137	-7.255561351776123	-0.13053184383654204	3.9999941586330054e-13	0.2999877301134644	1	1	1
intron_6_32191908_32192148	6	32191908	32192148	6.997807025909426	15.594342178470088	2.599998555967273e-12	1.1449117424112304e-05	1	1	1
intron_6_32192250_32192472	6	32192250	32192472	-6.997807025909425	-2.588870853084755	2.599998555967293e-12	0.00041541804401694604	1	1	1
intron_6_29944616_29945059	6	29944616	29945059	-6.930283069610596	-0.0675514660439297	4.199993552770651e-12	0.6619392454143839	1	3	3
intron_6_26368050_26368565	6	26368050	26368565	-6.926953315734862	-0.760818035313598	4.300004018573312e-12	0.00468838886707567	1	1	1
intron_6_28271934_28272670	6	28271934	28272670	-6.874533360776713	-0.13093860537805396	6.219310318400295e-12	0.17645985729444608	2	2	2
intron_6_30201138_30204656	6	30201138	30204656	-6.623834133148193	-0.13928394903482436	3.49999486311564e-11	0.09481112112920557	1	1	1
intron_6_30204765_30213305	6	30204765	30213305	-6.600418090820313	-0.14450283678584228	4.099998638749718e-11	0.08616103625164426	1	1	1
intron_6_31271348_31271599	6	31271348	31271599	-6.489511724701532	-0.06715837530361489	8.611500527642618e-11	0.7842555992406146	2	2	2
intron_6_32154394_32154587	6	32154394	32154587	-6.474700927734375	-15.605589852412672	9.499991748536126e-11	8.866855393822987e-06	1	1	1
intron_6_28123211_28136745	6	28123211	28136745	6.427171707153321	0.4697616996963545	1.2999995132524532e-10	0.011553072870636096	1	1	1
intron_6_30894671_30895404	6	30894671	30895404	6.42717170715332	0.9433306158510311	1.2999995132524671e-10	0.002024183869187856	1	1	1
intron_6_30895514_30896621	6	30895514	30896621	-6.427171707153319	-0.6050377531565077	1.2999995132524767e-10	0.004920541169479423	1	1	1
intron_6_29944616_30009145	6	29944616	30009145	6.215996265411377	0.051064266965582944	5.100001667032817e-10	0.8965412832358515	1	2	2
intron_6_25962855_25963049	6	25962855	25963049	-6.109410285949707	-44.04505149695358	9.999994920069015e-10	1.0855163313376873e-06	1	1	1
intron_6_30643011_30643529	6	30643011	30643529	-6.069199469528813	-10.303121349673415	1.2854940341357468e-09	9.14106088623849e-06	2	2	2
intron_6_31651776_31660321	6	31651776	31660321	5.997807025909425	0.8708462518875074	1.9999998657703354e-09	0.0034016037422111133	1	1	1
intron_6_31143413_31144687	6	31143413	31144687	-5.866267441106497	-0.08698368180438984	4.457146752513992e-09	0.2898807045800863	3	3	3
intron_6_30922241_30922382	6	30922241	30922382	5.839500080951195	0.0778326296975279	5.235769116122521e-09	0.4683902501609344	2	2	2
intron_6_30922554_30922706	6	30922554	30922706	-5.743024826049805	-0.07801934906100076	9.300008563156644e-09	0.45199608078004194	1	1	1
intron_6_30922241_30922450	6	30922241	30922450	5.73942232131958	0.09713998235262263	9.50000450348008e-09	0.29157029328948797	1	1	1
intron_6_31411359_31411947	6	31411359	31411947	-5.730729103088379	-0.17323382823964242	9.999986153288602e-09	0.08607860355262989	1	1	1
intron_6_29890296_29890439	6	29890296	29890439	5.661563396453857	0.10168645532105815	1.500000701626362e-08	0.20111643750060182	1	2	2
intron_6_31892910_31893362	6	31892910	31893362	5.620868206024171	0.4060683769125376	1.900001802772481e-08	0.013145783827662887	1	1	1
intron_6_31892910_31896263	6	31892910	31896263	-5.62086820602417	-0.524157824348551	1.900001802772495e-08	0.00788970344300628	1	1	1
intron_6_31158722_31158897	6	31158722	31158897	-5.514870640512849	-0.15299827905407307	3.4903659094667426e-08	0.08010540002504807	2	2	2
intron_6_31651776_31652424	6	31651776	31652424	5.398905936001014	0.322215596428265	6.70485143401071e-08	0.015563532396533563	2	2	2
intron_6_31166047_31186026	6	31166047	31186026	-5.391170978546143	-0.10215151279129915	7.000003134336607e-08	0.22054828395786305	1	1	1
intron_6_31150860_31150959	6	31150860	31150959	5.38117790222168	0.6477890922885153	7.400001664672017e-08	0.004252035375377072	1	1	1
intron_6_31269525_31355107	6	31269525	31355107	5.365768256940039	0.04592251129622238	8.060538124938732e-08	1.0365909139363678	3	3	3
intron_6_31144788_31144885	6	31144788	31144885	5.3420237903081125	0.07268253597502596	9.191458837271362e-08	0.3359635577066226	2	2	2
intron_6_31664580_31664841	6	31664580	31664841	-5.339895725250243	-3.572884188932419	9.300005718148854e-08	0.00012348248710277628	1	1	1
intron_6_31961094_31961547	6	31961094	31961547	-5.3353847575692495	-0.5711485756439839	9.534216788762452e-08	0.005482442784413037	2	2	2
intron_6_31356957_31357086	6	31356957	31357086	5.317907408599374	0.04893896913154231	1.0496745794602821e-07	0.7589992635511188	2	2	2
intron_6_31616145_31616344	6	31616145	31616344	5.165341854095458	1.3285883830043095	2.399998751546254e-07	0.001088594994584114	1	1	1
intron_6_31615736_31616022	6	31615736	31616022	5.066927582097335	0.07172318900046572	4.04287999783173e-07	0.34902706883982193	2	2	2
intron_6_31174033_31174238	6	31174033	31174238	-5.04649019241333	-3496.76367715541	4.499999811380173e-07	1.8107450713571883e-10	1	1	1
intron_6_30345929_30346432	6	30345929	30346432	4.891638278961182	0.46399619468242986	1.0000009997708325e-06	0.006283831230872156	1	1	1
intron_6_28272339_28272670	6	28272339	28272670	4.839754104614257	0.15235165650163005	1.2999987616895245e-06	0.07119962116075436	1	1	1
intron_16_58040698_58041617	16	58040698	58041617	4.82500457763672	0.2516150078611953	1.4000005199819151e-06	0.02525021193186297	1	1	1
intron_6_32950803_32952949	6	32950803	32952949	4.811235904693604	0.07286591507237712	1.4999984288342752e-06	0.2837325763833446	1	1	1
intron_6_31354665_31355107	6	31354665	31355107	-4.80889780036388	-0.07296692743025894	1.5176476767290942e-06	0.32832272435928606	2	4	4
intron_6_31271868_31271999	6	31271868	31271999	-4.798322677612304	-0.042660330401556035	1.5999986876843666e-06	0.8395974264588943	1	1	1
intron_2_227059623_227062530	2	227059623	227062530	4.786162853240967	1.866893413730553	1.7000013291293035e-06	0.00032309684688346406	1	1	1
intron_6_33076141_33080689	6	33076141	33080689	4.639058589935302	0.6935966951947456	3.4999982748713198e-06	0.0038567360808938957	1	1	1
intron_6_32641558_32641972	6	32641558	32641972	4.627654348665745	0.03644423969265652	3.6983058748351535e-06	0.8263241732175126	2	2	2
intron_6_31157500_31158167	6	31157500	31158167	-4.601231575012207	-0.2061132205262524	4.200001592347775e-06	0.03821036387568175	1	1	1
intron_6_33287505_33287614	6	33287505	33287614	4.569024085998536	0.12761836333951673	4.9000047519008226e-06	0.10012675990733941	1	1	1
intron_6_33287505_33287592	6	33287505	33287592	-4.569024085998536	-0.13444941307922015	4.9000047519008226e-06	0.090210830810817	1	1	1
intron_6_26402412_26405372	6	26402412	26405372	4.5573228533637815	0.10073625882572355	5.180975459681172e-06	0.0963509757459846	2	2	2
intron_6_32830806_32832333	6	32830806	32832333	-4.4840074966485375	-0.38306027491770556	7.325408685489575e-06	0.00696003393115557	2	2	2
intron_6_32218108_32219592	6	32218108	32219592	-4.481807838656646	-0.7331564035944291	7.401337357008031e-06	0.002399326269298514	2	2	2
intron_6_32637540_32641310	6	32637540	32641310	-4.447843610414937	-0.033199256187243974	8.673664085132833e-06	0.8641438626787717	2	2	2
intron_11_62611344_62611425	11	62611344	62611425	4.264890670776367	0.07674799541947668	2.0000011030804865e-05	0.1904300047982791	1	1	1
intron_11_62611347_62611425	11	62611347	62611425	-4.264890670776367	-0.07574861199835964	2.0000011030804865e-05	0.19548799917731932	1	1	1
intron_6_31269525_31269966	6	31269525	31269966	4.189150810241699	0.10506650548645236	2.800002793512799e-05	0.08250817250234613	1	2	2
intron_2_227328789_227329606	2	227328789	227329606	4.131757736206055	0.22121370374162758	3.5999973514150565e-05	0.01873082634979625	1	1	1
intron_6_26374798_26375797	6	26374798	26375797	-4.131757736206055	-0.11477998421898516	3.5999973514150565e-05	0.05594922689034004	1	1	1
intron_11_43312196_43318640	11	43312196	43318640	-4.119315147399902	-6.923964391681809	3.800001308833797e-05	2.1140423810375118e-05	1	1	1
intron_11_43312196_43318421	11	43312196	43318421	4.119315147399902	12.32790341689976	3.800001308833797e-05	6.668757028992463e-06	1	1	1
intron_6_28091468_28136745	6	28091468	28136745	-4.091684095474899	-0.13958209089986495	4.282517779156322e-05	0.054392934302641444	2	2	2
intron_6_32554971_32584109	6	32554971	32584109	-4.075072765350343	-0.05534072554110427	4.599996123623441e-05	0.47761455665239244	1	3	3
intron_12_69586009_69586270	12	69586009	69586270	-4.075072765350342	-0.740843662385199	4.599996123623465e-05	0.0018066643803212824	1	1	1
intron_6_32949399_32949611	6	32949399	32949611	-4.060769860137533	-0.06182002058586537	4.891116664603984e-05	0.28052915413927676	3	3	3
intron_6_31403702_31410543	6	31403702	31410543	-4.033258359385733	-0.2938366794746768	5.5008742963538916e-05	0.01237967198616292	2	2	2
intron_17_8290976_8292523	17	8290976	8292523	-4.001282691955566	-1.5629640556803786	6.300003711038437e-05	0.00040936232009300974	1	1	1
intron_6_26542978_26545127	6	26542978	26545127	3.979707956314087	0.14581899134802367	6.899997949036919e-05	0.049661690872741075	1	1	1
intron_6_31151122_31154496	6	31151122	31154496	-3.973882275866024	-0.06280811116471566	7.071052269932431e-05	0.2430551314965649	2	2	2
intron_6_26540026_26545127	6	26540026	26545127	3.972909688949585	0.05228672041264573	7.099997373204807e-05	0.38624856343363007	1	1	1
intron_6_31148728_31148892	6	31148728	31148892	-3.9519153287289166	-0.03650421787960938	7.752817391041118e-05	0.7385479921306152	2	2	2
intron_11_62610768_62610879	11	62610768	62610879	-3.947413682937622	-0.1553004929773762	7.89999861549716e-05	0.03976257145482074	1	1	1
intron_6_32198559_32198658	6	32198559	32198658	3.92984676361084	0.1596835149298314	8.500001368019942e-05	0.03596296941854407	1	1	1
intron_6_32198559_32198649	6	32198559	32198649	-3.9298467636108394	-0.15456957105420843	8.500001368019961e-05	0.03838200941404027	1	1	1
intron_6_32198730_32200831	6	32198730	32200831	3.929846763610839	0.7844780492828567	8.500001368019983e-05	0.0014900955547146877	1	1	1
intron_6_26538501_26539901	6	26538501	26539901	3.8954908847808833	0.055166878047891776	9.800004788722887e-05	0.3320490416770286	1	1	1
intron_6_26538501_26545127	6	26538501	26545127	-3.8954908847808833	-0.045186316951134446	9.800004788722887e-05	0.4949315707860317	1	1	1
intron_11_10634071_10652025	11	10634071	10652025	3.867404222488403	0.0429151445490229	0.00011000000945514171	0.5622119970479513	1	1	1
intron_11_62603989_62604113	11	62603989	62604113	3.8461260795593266	10.540497871035452	0.00012000003180909163	8.86248690550501e-06	1	1	1
intron_11_62609696_62610879	11	62609696	62610879	3.826458692550659	0.1600982842723152	0.0001299999522460779	0.033795006738905044	1	1	1
intron_11_62609696_62610636	11	62609696	62610636	-3.8264586925506596	-0.24248310560590888	0.0001299999522460779	0.014732041093096974	1	1	1
intron_16_28845055_28845912	16	28845055	28845912	-3.8264586925506587	-0.30518457116260966	0.00012999995224607827	0.011170566440767558	1	1	1
intron_1_23418009_23424565	1	23418009	23424565	-3.7910695075988765	-0.2680783893363145	0.00014999996438547515	0.013663780181574247	1	1	1
intron_16_28984439_28984609	16	28984439	28984609	-3.683558940887452	-235.16794851623177	0.00023000007084833147	2.0050378024046404e-08	1	1	1
intron_14_23636772_23638827	14	23636772	23638827	-3.6835589408874516	-40.58347653837528	0.00023000007084833217	4.707807370708755e-07	1	1	1
intron_16_28984456_28984609	16	28984456	28984609	3.683558940887451	0.08583923126619662	0.00023000007084833255	0.15048984228320184	1	1	1
intron_16_74673950_74674960	16	74673950	74674960	3.662259817123413	0.24636754650086143	0.00025000011105425813	0.016298756416654705	1	1	1
intron_19_9617758_9618091	19	9617758	9618091	-3.6522033214569096	-0.18111920244651278	0.00025999989471376387	0.026644130352146553	1	1	1
intron_6_31548439_31557628	6	31548439	31557628	-3.6443174353307284	-0.29497576894085137	0.0002681023612295615	0.008546444312083176	2	2	2
intron_16_74672538_74674960	16	74672538	74674960	-3.6356742271636193	-0.13184122553401187	0.00027725453168172474	0.05413186776236271	2	2	2
intron_16_74672538_74673900	16	74672538	74673900	3.629181656412788	0.1878134725434347	0.00028432111805224477	0.026515478255004797	2	2	2
intron_16_74675764_74676301	16	74675764	74676301	-3.624072790145875	-0.13273371566416503	0.00028999993057520374	0.05432525746355394	1	1	1
intron_11_230706_232983	11	230706	232983	3.6152999401092534	0.41295715989486925	0.0003000000773778607	0.0036085824610382167	1	1	1
intron_21_28090521_28102550	21	28090521	28102550	-3.598546981811523	-48407.54541742159	0.00032000004786150184	4.4316381564286636e-13	1	1	1
intron_16_74675764_74678899	16	74675764	74678899	3.589177018385795	0.1245874551344184	0.00033172353961587696	0.06091083379398466	2	2	2
intron_6_30327696_30328909	6	30327696	30328909	-3.5827469825744624	-0.19098090888022173	0.0003399998952392645	0.021903132833321466	1	1	1
intron_16_57460104_57462560	16	57460104	57462560	3.575170278549195	0.42551686391208476	0.0003500000244363098	0.003609421478409949	1	1	1
intron_6_32167625_32167910	6	32167625	32167910	3.5751702785491943	8.15647808476584	0.00035000002443631094	1.2186053129179424e-05	1	1	1
intron_5_821895_825164	5	821895	825164	-3.5606060028076176	-0.23966240376410253	0.00036999990627093447	0.016151911985802486	1	1	1
intron_17_80425620_80428596	17	80425620	80428596	3.553597688674927	0.5277132478288447	0.00038000003715396417	0.0016630382243788661	1	1	1
intron_19_55661189_55662502	19	55661189	55662502	-3.5400838851928715	-138.6142100538383	0.0003999998696712551	4.541483971852802e-08	1	1	1
intron_19_55661189_55661771	19	55661189	55661771	3.5400838851928715	34.22701440003298	0.0003999998696712551	7.448610403489696e-07	1	1	1
intron_16_58521317_58523370	16	58521317	58523370	-3.533561944961548	-28.870585772445377	0.0004099999994512712	9.536654572397579e-07	1	1	1
intron_8_21911988_21912229	8	21911988	21912229	-3.527187108993531	-35.714396395348025	0.00041999984399216327	3.087734707913748e-07	1	1	1
intron_16_58528105_58528475	16	58528105	58528475	-3.5148515701293945	-0.554175077096899	0.0004399998390812244	0.0025882919573041413	1	1	1
intron_6_33065347_33068638	6	33065347	33068638	-3.5128614249198873	-0.2659656850472755	0.0004433086194803768	0.01053963590559943	2	2	2
intron_19_9762168_9763282	19	9762168	9763282	-3.4916760921478276	-6.872399523250017	0.00047999994835014716	1.667649644846668e-05	1	1	1
intron_19_9752440_9756486	19	9752440	9756486	-3.480756521224975	-0.18550339610597913	0.0004999997818313621	0.02288852906811006	1	1	1
intron_11_62615799_62616506	11	62615799	62616506	-3.4651174545288086	-0.029485889371502372	0.000529999951720464	0.8711334845388781	1	1	1
intron_8_144451927_144452359	8	144451927	144452359	3.455143451690674	0.6772341832459333	0.0005500001066990741	0.0020176439672847757	1	1	1
intron_8_144450770_144452359	8	144450770	144452359	-3.455143451690673	-0.15378049787325745	0.0005500001066990766	0.03913089217153958	1	1	1
intron_17_80429831_80430041	17	80429831	80430041	-3.4361703395843506	-0.24653365937741795	0.0005899998925377367	0.0073871856871038245	1	1	1
intron_1_17638689_17639238	1	17638689	17639238	3.4316143989562984	0.4503492821346173	0.0006000000103241465	0.003388754468455155	1	1	1
intron_6_33280987_33286795	6	33280987	33286795	3.41232184297951	0.1720805463090961	0.000644120152697215	0.025637970977298585	2	2	2
intron_19_3492499_3494028	19	3492499	3494028	3.4098441600799556	383.6076982474819	0.000650000094320449	5.060079928532086e-09	1	1	1
intron_11_62677634_62677740	11	62677634	62677740	3.393522024154662	16.196892087014643	0.0006900000985361299	2.5377072780124766e-06	1	1	1
intron_1_10536297_10576778	1	10536297	10576778	3.3818478584289555	0.6625997279288028	0.0007200000909419198	0.0021132098914833117	1	1	1
intron_6_32201500_32202076	6	32201500	32202076	3.378056764602661	0.20475103885453497	0.0007300000994189415	0.02038937815310751	1	1	1
intron_1_23384068_23384346	1	23384068	23384346	3.3677348850493027	0.05463043133310874	0.0007578843695996023	0.29234882226365877	2	2	2
intron_22_30292851_30293159	22	30292851	30293159	-3.3633596897125244	-0.3406139995290147	0.0007699996688944609	0.003664338505844494	1	1	1
intron_19_49446595_49447024	19	49446595	49447024	3.361197305017371	0.7595405367633205	0.0007760536689838117	0.0015471530695661438	2	2	2
intron_6_32155783_32155851	6	32155783	32155851	-3.3459539413452153	-1.2216323059286074	0.0008200001536119156	0.000359784078403154	1	1	1
intron_8_59120071_59120336	8	59120071	59120336	-3.3169682025909424	-8.849736088576288	0.000909999725691207	8.1670727258504e-06	1	1	1
intron_6_30296237_30326151	6	30296237	30326151	-3.304930448532104	-0.7041577893490079	0.0009499997171458121	0.0015271508393185044	1	1	1
intron_16_89651646_89657582	16	89651646	89657582	-3.290526628494263	-1.2395790084373743	0.0010000003660928544	0.0005398248355811411	1	1	1
intron_2_42783867_42788529	2	42783867	42788529	3.2905266284942627	249.6056598572872	0.0010000003660928572	8.246934721939062e-09	1	1	1
intron_2_102723878_102726845	2	102723878	102726845	3.2905266284942627	34.52896144751145	0.0010000003660928572	5.800776614259077e-07	1	1	1
intron_1_1013576_1013984	1	1013576	1013984	-3.2691572803803752	-0.06315938190812416	0.001078683239250273	0.1488328134225343	2	2	2
intron_10_98430670_98433983	10	98430670	98433983	-3.2636163234710693	-0.09626124425479361	0.0011000001808973141	0.06967610498297347	1	1	1
intron_11_62664973_62665131	11	62664973	62665131	-3.2636163234710693	-0.13398707158988432	0.0011000001808973141	0.0352034592172543	1	1	1
intron_11_62664973_62667523	11	62664973	62667523	3.263616323471069	0.14100163321273462	0.0011000001808973172	0.03178797372413008	1	1	1
intron_17_78676169_78676995	17	78676169	78676995	-3.263616323471069	-0.2882778845491429	0.0011000001808973172	0.007638122783779815	1	1	1
intron_6_137875035_137875688	6	137875035	137875688	-3.2543775065276255	-1.6931449038907778	0.0011364115672710606	0.000253650649215115	2	2	2
intron_14_23965832_23965932	14	23965832	23965932	-3.238880157470703	-0.17438934007242934	0.0011999998354248421	0.004858463298021781	1	1	1
intron_1_223292651_223363278	1	223292651	223363278	3.238880157470703	9.94753268664394	0.0011999998354248421	1.2046170585951736e-05	1	1	1
intron_15_41860758_41861419	15	41860758	41861419	3.2388801574707027	16.87458459052839	0.0011999998354248443	2.328730035235422e-06	1	1	1
intron_6_33076141_33080672	6	33076141	33080672	-3.2388801574707027	-0.08764303909033298	0.0011999998354248443	0.08316003964117587	1	1	1
intron_11_67647063_67647516	11	67647063	67647516	-3.2159798145294194	-1.0197050292007108	0.0012999997565569699	0.0006583525049902615	1	1	1
intron_2_227010501_227012181	2	227010501	227012181	-3.2159798145294185	-0.2914593232960558	0.0012999997565569734	0.008442056906355203	1	1	1
intron_2_227007588_227008018	2	227007588	227008018	3.215979814529419	0.3043856061599065	0.0012999997565569734	0.0077402672621565295	1	1	1
intron_17_6999591_7002484	17	6999591	7002484	3.207681376149313	0.08402485513436604	0.0013380965501135222	0.07841128145380409	2	2	2
intron_6_31356442_31356688	6	31356442	31356688	-3.1946511268615723	-0.034915524899661196	0.0013999996454423145	0.5864428149940577	1	1	1
intron_6_83926331_83934595	6	83926331	83934595	3.1946511268615723	6.617886400147098	0.0013999996454423145	3.512756349094327e-06	1	1	1
intron_19_52406643_52415124	19	52406643	52415124	3.193650324731376	0.05434298435018124	0.0014048617271907717	0.25120730913441247	2	2	2
intron_2_226792385_226794989	2	226792385	226794989	3.174683570861817	0.2842774318616689	0.0014999997756357452	0.006872410274479511	1	1	1
intron_10_113679349_113697494	10	113679349	113697494	3.1746835708618164	0.38225261245374503	0.001499999775635748	0.0041615342861352775	1	1	1
intron_6_30261703_30262295	6	30261703	30262295	3.1746835708618164	0.5950486203361051	0.001499999775635748	0.0019466597311604418	1	1	1
intron_7_77583650_77585543	7	77583650	77585543	-3.174683570861816	-35.72992055626854	0.001499999775635748	5.263990713425998e-07	1	1	1
intron_1_156738764_156740931	1	156738764	156740931	-3.1559066772460938	-18.329772630695864	0.0016000004425387412	4.206974113973079e-06	1	1	1
intron_21_15827203_15830531	21	15827203	15830531	-3.1559066772460938	-13.805993830336377	0.0016000004425387412	5.349728542980621e-06	1	1	1
intron_9_137453180_137454391	9	137453180	137454391	-3.1559066772460938	-0.8395053962706285	0.0016000004425387412	0.0008322417745923244	1	1	1
intron_19_41264692_41268223	19	41264692	41268223	-3.138180732727051	-5.177205720876039	0.001700000204899352	2.439409600028033e-05	1	1	1
intron_20_41172289_41172558	20	41172289	41172558	-3.1381807327270512	-0.22462803424262054	0.001700000204899352	0.00515282549431312	1	1	1
intron_5_141629739_141629860	5	141629739	141629860	-3.1381807327270512	-24.242362613769	0.001700000204899352	8.264743778725293e-07	1	1	1
intron_17_6999586_7002484	17	6999586	7002484	3.1381807327270503	0.24169624275569568	0.0017000002048993567	0.005647798894520407	1	1	1
intron_12_113307844_113310234	12	113307844	113310234	3.123749143921521	0.03374703358420053	0.0017856262125203067	0.4774892953335096	2	2	2
intron_21_15808885_15811137	21	15808885	15811137	-3.1213891506195073	-240.7520384300933	0.001799999992299722	1.6526524629487464e-08	1	1	1
intron_6_33413557_33414041	6	33413557	33414041	-3.121389150619507	-0.830070388504116	0.0017999999922997257	0.000644325260871832	1	1	1
intron_11_67646925_67647516	11	67646925	67647516	3.1054339408874516	0.8591148069828948	0.0019000005549100092	0.0008892388892543941	1	1	1
intron_16_2936877_2937121	16	2936877	2937121	3.105433940887451	0.08987001360670131	0.0019000005549100133	0.11244958578951171	1	1	1
intron_17_8291485_8292523	17	8291485	8292523	-3.1054339408874507	-0.2612273709949441	0.0019000005549100175	0.009288075707168525	1	1	1
intron_6_33313477_33313694	6	33313477	33313694	3.1054339408874507	7.033788009709859	0.0019000005549100175	8.986817783404486e-06	1	1	1
intron_7_105911241_105912483	7	105911241	105912483	3.1054339408874507	0.0975475318791841	0.0019000005549100175	0.07412989968541467	1	1	1
intron_2_64251983_64252420	2	64251983	64252420	3.0902323722839355	0.03297913369992207	0.0019999995547621673	0.6025842216975524	1	1	1
intron_9_37780880_37783914	9	37780880	37783914	-3.090232372283936	-0.3507879462426968	0.0019999995547621673	0.004130127077060111	1	1	1
intron_2_64251834_64252420	2	64251834	64252420	-3.090232372283936	-0.03294098040633473	0.0019999995547621673	0.6039808945740044	1	1	1
intron_12_113308338_113310234	12	113308338	113310234	-3.0833743063305117	-0.0750958999893847	0.002046675487951563	0.09670154232070134	2	2	2
intron_19_52406643_52414939	19	52406643	52414939	3.0832316327803158	0.30261037379266864	0.0020476570492713045	0.007331359750085435	2	2	2
intron_6_31157089_31158167	6	31157089	31158167	3.083143472876205	0.04817273915831734	0.0020482637850730684	0.24301175330507302	2	2	2
intron_5_178138258_178142583	5	178138258	178142583	3.0830696859345323	0.1424867565911556	0.0020487717297876682	0.024829344577551676	2	2	2
intron_14_24000933_24001033	14	24000933	24001033	3.0757129192352295	0.08582373764469026	0.0020999993163576163	0.02014922961722781	1	2	2
intron_14_21501129_21501728	14	21501129	21501728	-3.075712919235229	-0.6265342648797531	0.00209999931635762	0.001401651477053903	1	1	1
intron_14_21501129_21501708	14	21501129	21501708	3.0757129192352286	0.4821570837827311	0.0020999993163576267	0.002366751114216551	1	1	1
intron_6_33414829_33414955	6	33414829	33414955	3.0618140697479252	16.81395210445672	0.002200000602747897	2.1541025086849956e-06	1	1	1
intron_20_50931449_50933724	20	50931449	50933724	3.061814069747925	1.6025588953204501	0.0022000006027479003	0.00013478487591697276	1	1	1
intron_17_78855864_78857522	17	78855864	78857522	-3.061814069747925	-0.32428452422450366	0.0022000006027479003	0.006906264161788657	1	1	1
intron_6_32830806_32831149	6	32830806	32831149	3.061814069747925	0.19580206907744405	0.0022000006027479003	0.014269265836849395	1	1	1
intron_2_226982270_227008018	2	226982270	227008018	-3.048482894897461	-0.049773863856150076	0.0023000000620952013	0.2484825527354451	1	1	1
intron_19_3614589_3618875	19	3614589	3618875	3.048482894897461	0.10575443941890882	0.0023000000620952013	0.056379986053205544	1	1	1
intron_2_226980183_227022048	2	226980183	227022048	3.0484828948974605	0.04896630573936287	0.0023000000620952057	0.2567461449082229	1	1	1
intron_9_93018215_93020317	9	93018215	93020317	3.04848289489746	0.8361824099166462	0.0023000000620952057	0.0008195652563685916	1	1	1
intron_2_226980405_226982200	2	226980405	226982200	-3.04848289489746	-0.04470473261175137	0.0023000000620952057	0.30802900140605516	1	1	1
intron_19_52406643_52408226	19	52406643	52408226	3.035672426223755	0.05695819807521369	0.002399999525666639	0.19810680341609066	1	1	1
intron_19_52406643_52414204	19	52406643	52414204	-3.0356724262237544	-0.17073535918624294	0.002399999525666639	0.022047783131510113	1	1	1
intron_2_226980183_226982200	2	226980183	226982200	-3.0356724262237544	-0.047761363325161454	0.002399999525666639	0.26986414155213584	1	1	1
intron_2_226980183_227008018	2	226980183	227008018	3.035672426223755	0.10023704367985077	0.002399999525666639	0.061269186262778906	1	1	1
intron_6_31547751_31548163	6	31547751	31548163	-3.015522695853967	-2.79447225207351	0.0025653673899086564	7.638641788892354e-05	2	2	2
intron_19_37255982_37262542	19	37255982	37262542	-3.011453866958618	-0.05601501682183371	0.002599999071186853	0.1854474034284478	1	1	1
